jobCd,jobCdLevel,jobCdNm,rnum,jobTask,noticeCn,simlrJob,sprdOckclsYn,jobdevtipCn
21120000,5,"대학 강사(초빙,겸임,BK,강의전담 교수 등 비전임교원 포함)",2303,·  대학에서 전임교원이 아니면서 일정 기간 계약을 통해 전공분야에 대해 학생들에게 강의를 하거나 각종 실험이나 연구를 수행한다.,"·  전임 강사는 ‘21110000 대학 교수’로 분류한다
·  대학강사라고 응답하는 경우 다른 직업을 갖고 있는지 확인하고 주 직무를 고려하여 분류하도록 한다.
·  겸임교수의 경우에는 분류의 원칙에 따라 겸임하고 있는 직무로 분류한다.
·  전임이 아닌 기간제로 계약된 연구교수의 경우 시간강사가 아닌 관련 연구원으로 분류한다. ","· 건축학강사, 경영학강사, 공학강사, 교육학강사, 농림학강사, 대학강사, 대학시간강사, 법학강사, 보건학강사, 복지학강사, 사회과학강사, 사회교육원강사, 수의학강사, 어문학강사, 예체능강사, 의학강사, 인문학강사, 자연과학강사, 정보통신공학강사, 체육학강사",,
21210000,5,중·고등학교 교사,2304,,,,,
21210100,5,국어 교사,2305,"·  중·  고등학교에서 학생들에게 국어 및 문학에 대한 이해를 넓히기 위하여 국어, 현대문학, 고전문학, 문법, 작문 및 관련 과목을 전문으로 교육한다.",,"· 국어교사, 기간제국어교사, 인턴국어교사",,
21210200,5,수학 교사,2306,"·  중·  고등학교에서 학생들에게 수리력과 논리적 사고력을 향상시키기 위하여 수학, 실용수학, 미분과 적분, 확률과 통계, 이산수학 및 관련 과목을 전문으로 교육한다.",,"· 기간제수학교사, 수학교사, 인턴수학교사",,
21210300,5,사회 교사,2307,"·  중·  고등학교에서 학생들에게 사회 분야의 이해를 넓히기 위하여 일반사회, 세계사, 국사, 한국지리, 세계지리, 정치, 경제 및 사회문화 과목을 전문으로 교육한다.",,"· 기간제사회교사, 사회교사(사회,경제,법,정치,문화), 인턴사회교사",,
21210400,5,과학 교사,2308,"·  중·  고등학교에서 학생들의 과학 분야에 대한 이해를 넓히기 위하여 과학, 생활과 과학, 물리, 화학, 생물, 지구과학 및 관련 과목을 전문으로 교육한다.",,"· 과학교사, 기간제과학교사, 인턴과학교사",,
21210500,5,예체능 교사,2309,"·  중·  고등학교에서 체육, 음악, 미술 교과목을 가르치고, 평가하며, 지도하는 업무를 수행한다.",,"· 기간제미술교사, 기간제음악교사, 기간제체육교사, 미술교사, 음악교사, 인턴미술교사, 인턴음악교사, 인턴체육교사, 체육교사",,
21210600,5,실업 교사,2310,"·  실업계 고등학교, 고등기술학교 및 일반 중등학교의 부속 실습시설에서 농업·  공업·  상업·  해운·  예능·  가정·  체육 및 기타 전문교과의 각 학과별 실기를 지도한다.",,"· 가정교사, 기간제가정교사, 기간제기술교사(농업,공업,상업,해양,정보), 기술교사(농업,공업,상업,해양,정보), 인턴가정교사, 인턴기술교사(농업,공업,상업,해양,정보)",,
21210700,5,외국어 교사,2311,"·  중·  고등학교에서 제2외국어 교과목을 가르치고 평가하며, 생활을 지도하는 업무를 수행한다.",,"· 기간제제2외국어교사(영어,중국어,일본어,독일어,프랑스어,스페인어등), 인턴제2외국어교사(영어,중국어,일본어,독일어,프랑스어,스페인어등), 제2외국어교사(영어,중국어,일본어,독일어,프랑스어,스페인어등)",,
21210800,5,진로·교양·기타 교사,2312,"·  중·  고등학교에서 학생들의 학업, 진로 및 학교생활 전반에 관해 상담하고 지도하며, 교양(교양, 진로와 직업 등), 가정, 한문 교과목을 가르치고 평가하는 업무를 수행한다.",,"· 교양교사(철학,논리학,심리학,교육학,종교학,환경과녹색,진로와직업등), 기간제교양교사(철학,논리학,심리학,교육학,종교학,환경과녹색,진로와직업등), 기간제한문교사, 인턴교양교사(철학,논리학,심리학,교육학,종교학,환경과녹색,진로와직업등), 인턴한문교사, 한문교사",,
21210900,5,기타 중·고등학교 교사,2313,"·  특성화고등학교에서 전문교과목을 가르치고 평가하며, 생활을 지도하는 업무를 수행한다. 특성화고등학교의 기간제 교사 및 인턴 교사를 포함한다.",,"· 가사실업계열교사(기간제교사,인턴교사포함), 공업계열교사(기간제교사,인턴교사포함), 농생명산업계열교사(기간제교사,인턴교사포함), 상업정보계열교사(기간제교사,인턴교사포함), 수산해운계열교사(기간제교사,인턴교사포함)",,
21220000,5,초등학교 교사,2314,"·  국·  공·  사립의 초등학교에서 학생들에게 교육과정의 학습내용을 가르치기 위하여 교과서, 시청각자료, 실험 장치와 적절한 방법을 적용하여 교과목을 가르치고, 평가, 생활지도 등의 업무를 한다.",,"· 초등교사, 초등학교교사, 초등학교기간제교사, 초등학교영어교사, 초등학교인턴교사",,
21230000,5,특수교육 교사,2315,"·  특수학교 등에서 신체적·  정신적 장애가 가진 학생들을 대상으로 유치원, 초등학교, 중학교, 고등학교에 준하는 교육과 생활에 필요한 지식 및 기능을 가르치는 업무를 한다.","·  특수학교의 교장 및 교감은 ‘01320000 교육 관리자(부서장)’으로 분류한다.
·  특수학교 이외에 일반 초· 중· 고교에도 특수학급에 특수교사들이 근무하므로 이를 확인하여 분류하여야 한다.","· 대안학교교사, 시각장애인특수교육교사, 시각장애학교교사, 재활교사, 정서장애교사, 정서장애인교사, 정신장애교사, 정신지체인교사, 정신지체학교교사, 지역사회재활교사, 지체부자유인교사, 지체부자유인학교교사, 청각장애인특수교육교사, 청각장애학교교사, 특수교사, 특수학교교사",,
21290000,5,기타 교사,2316,"·  이메일, 웹, 소셜 미디어 등을 활용하여 온라인 상에서 학습자의 학습을 지원한다.",·  한국장애인고용공단의 직업영역개발사업을 통해 개발된 이러닝컨설턴트(2018)는 본 직무로 분류한다.,"· 온라인학습지도사, 온라인학습진도관리자, 온라인학습상담원, 이러닝컨설턴트",,"·  온라인학습 기업에서 장애인 구인이 발생할 수 있다.
·  교육학 또는 사회과학분야에 학력이 높고 컴퓨터 활용이 능숙하면 취업에 용이하다."
21290001,5,방문교육지도사,2317,"·  학교 교사와 유사한 직무를 수행하지만 상기 세세세분류 직무들 어디에도 포함되지 않는 직업이 여기에 포함된다. 다만, 아래의 세세세분류에 포함되지 않는 직무는 본 직무로 분류한다.",,,,
