railOprIsttCd,lnCd,stinCd,mvPathMgNo,mvPathDvCd,mvPathDvNm,mvTpOrdr,mvDst,mvContDtl,LN_NM,STIN_NM
AR,A1,A04,4,1,출입구-승강장,4,,4) 마곡나루 방면 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,4,1,출입구-승강장,5,,5) (B3) 마곡나루 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,4,1,출입구-승강장,6,,6) 승차 (휠체어칸),공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,1,,1) (B3) 공항철도 홍대입구 방면 승강장 하차,공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,3,,3) (B1) 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,4,,4) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,5,,5) 6호선 방향 환승 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,6,,6) (B1) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,7,,7) 6호선 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,8,,8) 6호선 증산 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,9,,9) (B2) 6호선 증산 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,1,3,환승경로,10,,10) 승차 (휠체어칸),공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,1,,1) (B3) 공항철도 홍대입구 방면 승강장 하차,공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,3,,3) (B1) 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,4,,4) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,5,,5) 6호선 방향 환승 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,6,,6) (B1) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,7,,7) 6호선 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,8,,8) 6호선 월드컵경기장 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,9,,9) (B2) 6호선 월드컵경기장 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,2,3,환승경로,10,,10) 승차 (휠체어칸),공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,1,,1) (B3) 공항철도 마곡나루 방면 승강장 하차,공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,3,,3) (B1) 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,4,,4) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,5,,5) 6호선 방향 환승 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,6,,6) (B1) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,7,,7) 6호선 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,8,,8) 6호선 증산 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,9,,9) (B2) 6호선 증산 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,3,3,환승경로,10,,10) 승차 (휠체어칸),공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,1,,1) (B3) 공항철도 마곡나루 방면 승강장 하차,공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,3,,3) (B1) 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,4,,4) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,5,,5) 6호선 방향 환승 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,6,,6) (B1) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,7,,7) 6호선 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,8,,8) 6호선 월드컵경기장 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,9,,9) (B2) 6호선 월드컵경기장 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,4,3,환승경로,10,,10) 승차 (휠체어칸),공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,1,,1) (B3) 공항철도 홍대입구 방면 승강장 하차,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,3,,3) (B1) 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,4,,4) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,5,,5) 6호선 방향 환승 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,6,,6) (B1) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,7,,7) 6호선 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,8,,8) 6호선 월드컵경기장 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,9,,9) (B2) 6호선 월드컵경기장 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,10,,10) 경의중앙선 환승통로 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,11,,11) (B1) 경의중앙선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,12,,12) 경의중앙선 수색 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,13,,13) (1F) 경의중앙선 수색 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,5,3,환승경로,14,,14) 승차 (휠체어칸),공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,1,,1) (B3) 공항철도 홍대입구 방면 승강장 하차,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,3,,3) (B1) 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,4,,4) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,5,,5) 6호선 방향 환승 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,6,,6) (B1) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,7,,7) 6호선 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,8,,8) 6호선 월드컵경기장 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,9,,9) (B2) 6호선 월드컵경기장 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,10,,10) 경의중앙선 환승통로 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,11,,11) (B1) 경의중앙선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,12,,12) 경의중앙선 가좌 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,13,,13) (1F) 경의중앙선 가좌 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,6,3,환승경로,14,,14) 승차 (휠체어칸),공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,1,,1) (B3) 공항철도 마곡나루 방면 승강장 하차,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,3,,3) (B1) 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,4,,4) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,5,,5) 6호선 방향 환승 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,6,,6) (B1) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,7,,7) 6호선 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,8,,8) 6호선 월드컵경기장 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,9,,9) (B2) 6호선 월드컵경기장 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,10,,10) 경의중앙선 환승통로 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,11,,11) (B1) 경의중앙선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,12,,12) 경의중앙선 수색 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,13,,13) (1F) 경의중앙선 수색 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,7,3,환승경로,14,,14) 승차 (휠체어칸),공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,1,,1) (B3) 공항철도 마곡나루 방면 승강장 하차,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,3,,3) (B1) 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,4,,4) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,5,,5) 6호선 방향 환승 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,6,,6) (B1) 6호선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,7,,7) 6호선 대합실로 이동,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,8,,8) 6호선 월드컵경기장 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,9,,9) (B2) 6호선 월드컵경기장 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,10,,10) 경의중앙선 환승통로 방향 엘리베이터 탑승,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,11,,11) (B1) 경의중앙선 방향 환승통로로 이동,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,12,,12) 경의중앙선 가좌 방면 장애인용리프트 탑승,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,13,,13) (1F) 경의중앙선 가좌 방면 승강장으로 이동,공항,디지털미디어시티
AR,A1,A04,8,3,환승경로,14,,14) 승차 (휠체어칸),공항,디지털미디어시티
AR,A1,A042,1,1,출입구-승강장,1,,"1) (1F) 3, 4번 출입구 사이 엘리베이터 탑승",공항,마곡나루
AR,A1,A042,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,공항,마곡나루
AR,A1,A042,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,공항,마곡나루
AR,A1,A042,1,1,출입구-승강장,4,,4) 디지털미디어시티 방면 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,1,1,출입구-승강장,5,,5) (B3) 디지털미디어시티 방면 승강장으로 이동,공항,마곡나루
AR,A1,A042,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),공항,마곡나루
AR,A1,A042,2,1,출입구-승강장,1,,"1) (1F) 3, 4번 출입구 사이 엘리베이터 탑승",공항,마곡나루
AR,A1,A042,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,공항,마곡나루
AR,A1,A042,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,공항,마곡나루
AR,A1,A042,2,1,출입구-승강장,4,,4) 김포공항 방면 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,2,1,출입구-승강장,5,,5) (B3) 김포공항 방면 승강장으로 이동,공항,마곡나루
AR,A1,A042,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),공항,마곡나루
AR,A1,A042,3,1,출입구-승강장,1,,1) (1F) 5번 출입구 옆 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,3,1,출입구-승강장,2,,2) (B1) 대합실로 이동,공항,마곡나루
AR,A1,A042,3,1,출입구-승강장,3,,3) 표 내는 곳 통과,공항,마곡나루
AR,A1,A042,3,1,출입구-승강장,4,,4) 디지털미디어시티 방면 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,3,1,출입구-승강장,5,,5) (B3) 디지털미디어시티 방면 승강장으로 이동,공항,마곡나루
AR,A1,A042,3,1,출입구-승강장,6,,6) 승차 (휠체어칸),공항,마곡나루
AR,A1,A042,4,1,출입구-승강장,1,,1) (1F) 5번 출입구 옆 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,4,1,출입구-승강장,2,,2) (B1) 대합실로 이동,공항,마곡나루
AR,A1,A042,4,1,출입구-승강장,3,,3) 표 내는 곳 통과,공항,마곡나루
AR,A1,A042,4,1,출입구-승강장,4,,4) 김포공항 방면 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,4,1,출입구-승강장,5,,5) (B3) 김포공항 방면 승강장으로 이동,공항,마곡나루
AR,A1,A042,4,1,출입구-승강장,6,,6) 승차 (휠체어칸),공항,마곡나루
AR,A1,A042,1,3,환승경로,1,,1) (B3) 공항철도 디지털미디어시티 방면 승강장 하차,공항,마곡나루
AR,A1,A042,1,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,1,3,환승경로,3,,3) (B1) 대합실로 이동,공항,마곡나루
AR,A1,A042,1,3,환승경로,4,,4) 9호선 방향 환승통로로 이동,공항,마곡나루
AR,A1,A042,1,3,환승경로,5,,5) 9호선 방향 환승 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,1,3,환승경로,6,,6) (B1) 9호선 대합실로 이동,공항,마곡나루
AR,A1,A042,1,3,환승경로,7,,7) 9호선 신방화 방면 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,1,3,환승경로,8,,8) (B2) 9호선 신방화 방면 승강장으로 이동,공항,마곡나루
AR,A1,A042,1,3,환승경로,9,,9) 승차 (휠체어칸),공항,마곡나루
AR,A1,A042,2,3,환승경로,1,,1) (B3) 공항철도 디지털미디어시티 방면 승강장 하차,공항,마곡나루
AR,A1,A042,2,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,2,3,환승경로,3,,3) (B1) 대합실로 이동,공항,마곡나루
AR,A1,A042,2,3,환승경로,4,,4) 9호선 방향 환승통로로 이동,공항,마곡나루
AR,A1,A042,2,3,환승경로,5,,5) 9호선 방향 환승 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,2,3,환승경로,6,,6) (B1) 9호선 대합실로 이동,공항,마곡나루
AR,A1,A042,2,3,환승경로,7,,7) 9호선 양천향교 방면 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,2,3,환승경로,8,,8) (B2) 9호선 양천향교 방면 승강장으로 이동,공항,마곡나루
AR,A1,A042,2,3,환승경로,9,,9) 승차 (휠체어칸),공항,마곡나루
AR,A1,A042,3,3,환승경로,1,,1) (B3) 공항철도 김포공항 방면 승강장 하차,공항,마곡나루
AR,A1,A042,3,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,3,3,환승경로,3,,3) (B1) 대합실로 이동,공항,마곡나루
AR,A1,A042,3,3,환승경로,4,,4) 9호선 방향 환승통로로 이동,공항,마곡나루
AR,A1,A042,3,3,환승경로,5,,5) 9호선 방향 환승 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,3,3,환승경로,6,,6) (B1) 9호선 대합실로 이동,공항,마곡나루
AR,A1,A042,3,3,환승경로,7,,7) 9호선 신방화 방면 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,3,3,환승경로,8,,8) (B2) 9호선 신방화 방면 승강장으로 이동,공항,마곡나루
AR,A1,A042,3,3,환승경로,9,,9) 승차 (휠체어칸),공항,마곡나루
AR,A1,A042,4,3,환승경로,1,,1) (B3) 공항철도 김포공항 방면 승강장 하차,공항,마곡나루
AR,A1,A042,4,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,4,3,환승경로,3,,3) (B1) 대합실로 이동,공항,마곡나루
AR,A1,A042,4,3,환승경로,4,,4) 9호선 방향 환승통로로 이동,공항,마곡나루
AR,A1,A042,4,3,환승경로,5,,5) 9호선 방향 환승 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,4,3,환승경로,6,,6) (B1) 9호선 대합실로 이동,공항,마곡나루
AR,A1,A042,4,3,환승경로,7,,7) 9호선 양천향교 방면 엘리베이터 탑승,공항,마곡나루
AR,A1,A042,4,3,환승경로,8,,8) (B2) 9호선 양천향교 방면 승강장으로 이동,공항,마곡나루
AR,A1,A042,4,3,환승경로,9,,9) 승차 (휠체어칸),공항,마곡나루
AR,A1,A05,1,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,공항,김포공항
AR,A1,A05,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,공항,김포공항
AR,A1,A05,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,공항,김포공항
AR,A1,A05,1,1,출입구-승강장,4,,4) 마곡나루 방면 엘리베이터 탑승,공항,김포공항
AR,A1,A05,1,1,출입구-승강장,5,,5) (B3) 마곡나루 방면 승강장으로 이동,공항,김포공항
AR,A1,A05,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),공항,김포공항
AR,A1,A05,2,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,공항,김포공항
AR,A1,A05,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,공항,김포공항
AR,A1,A05,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,공항,김포공항
AR,A1,A05,2,1,출입구-승강장,4,,4) 계양 방면 엘리베이터 탑승,공항,김포공항
AR,A1,A05,2,1,출입구-승강장,5,,5) (B4) 계양 방면 승강장으로 이동,공항,김포공항
AR,A1,A05,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),공항,김포공항
AR,A1,A05,1,3,환승경로,1,,1) (B3) 공항철도 마곡나루 방면 승강장 하차,공항,김포공항
AR,A1,A05,1,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,김포공항
AR,A1,A05,1,3,환승경로,3,,3) (B2) 환승 대합실로 이동,공항,김포공항
AR,A1,A05,1,3,환승경로,4,,4) 5호선 방향 환승통로로 이동,공항,김포공항
AR,A1,A05,1,3,환승경로,5,,5) (B2) 5호선 개화산 방면 승강장으로 이동,공항,김포공항
AR,A1,A05,1,3,환승경로,6,,6) 승차 (휠체어칸),공항,김포공항
AR,A1,A05,2,3,환승경로,1,,1) (B3) 공항철도 마곡나루 방면 승강장 하차,공항,김포공항
AR,A1,A05,2,3,환승경로,2,,2) 5호선 방향 환승통로로 이동,공항,김포공항
AR,A1,A05,2,3,환승경로,3,,3) 5호선 송정 방면 엘리베이터 탑승,공항,김포공항
AR,A1,A05,2,3,환승경로,4,,4) (B2) 환승통로로 이동,공항,김포공항
AR,A1,A05,2,3,환승경로,5,,5) (B2) 5호선 송정 방면 승강장으로 이동,공항,김포공항
AR,A1,A05,2,3,환승경로,6,,6) 승차 (휠체어칸),공항,김포공항
AR,A1,A05,3,3,환승경로,1,,1) (B4) 공항철도 계양 방면 승강장 하차,공항,김포공항
AR,A1,A05,3,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,김포공항
AR,A1,A05,3,3,환승경로,3,,3) (B2) 환승 대합실로 이동,공항,김포공항
AR,A1,A05,3,3,환승경로,4,,4) 5호선 방향 환승통로로 이동,공항,김포공항
AR,A1,A05,3,3,환승경로,5,,5) (B2) 5호선 개화산 방면 승강장으로 이동,공항,김포공항
AR,A1,A05,3,3,환승경로,6,,6) 승차 (휠체어칸),공항,김포공항
AR,A1,A05,4,3,환승경로,1,,1) (B4) 공항철도 계양 방면 승강장 하차,공항,김포공항
AR,A1,A05,4,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,공항,김포공항
AR,A1,A05,4,3,환승경로,3,,3) (B3) 승강장 으로 이동,공항,김포공항
AR,A1,A05,4,3,환승경로,4,,4) 5호선 방향 환승통로로 이동,공항,김포공항
AR,A1,A05,4,3,환승경로,5,,5) 5호선 송정 방면 엘리베이터 탑승,공항,김포공항
